log_price
4.584967478670572
4.812184355372417
4.219507705176107
4.343805421853684
4.836281906951478
4.653960350157523
4.110873864173311
5.420534999272286
4.653960350157523
4.51085950651685
4.30406509320417
4.962844630259907
3.367295829986474
4.653960350157523
6.767343125265392
4.653960350157523
4.204692619390966
4.653960350157523
4.110873864173311
4.74493212836325
4.653960350157523
4.356708826689592
5.389071729816501
4.04305126783455
4.02535169073515
5.857933154483459
4.653960350157523
5.666426688112432
5.198497031265826
4.653960350157523
5.075173815233827
4.653960350157523
5.288267030694535
4.653960350157523
4.2626798770413155
4.976733742420574
4.653960350157523
4.653960350157523
4.465908118654584
4.31748811353631
4.653960350157523
4.653960350157523
3.8066624897703196
4.564348191467836
4.143134726391533
5.4116460518550396
4.653960350157523
4.653960350157523
4.912654885736052
4.653960350157523
4.499809670330265
4.653960350157523
4.897839799950911
4.941642422609304
4.634728988229636
4.477336814478207
4.948759890378168
4.653960350157523
4.653960350157523
4.189654742026425
4.653960350157523
6.139884552226255
5.220355825078324
4.997212273764115
4.867534450455582
4.442651256490317
4.653960350157523
4.653960350157523
5.135798437050262
5.666426688112432
4.653960350157523
4.653960350157523
4.653960350157523
4.74493212836325
4.564348191467836
4.61512051684126
4.653960350157523
4.653960350157523
4.90527477843843
4.0943445622221
4.653960350157523
4.663439094112067
5.552959584921617
4.3694478524670215
4.574710978503383
5.209486152841421
4.653960350157523
4.356708826689592
4.941642422609304
3.58351893845611
4.653960350157523
4.653960350157523
4.653960350157523
7.050989447068045
4.653960350157523
4.653960350157523
4.6913478822291435
4.912654885736052
5.247024072160486
4.31748811353631
4.8283137373023015
5.484796933490655
4.543294782270004
5.303304908059076
4.060443010546419
4.653960350157523
4.007333185232471
4.983606621708336
4.653960350157523
4.653960350157523
5.303304908059076
4.7535901911063645
4.653960350157523
5.043425116919247
3.58351893845611
5.198497031265826
4.718498871295094
5.087596335232384
4.356708826689592
4.653960350157523
3.58351893845611
4.060443010546419
4.653960350157523
5.5134287461649825
5.214935757608986
4.653960350157523
4.653960350157523
5.739792912179234
4.653960350157523
4.653960350157523
4.653960350157523
4.812184355372417
5.298317366548036
6.542471960506805
6.0063531596017325
4.653960350157523
4.653960350157523
4.290459441148391
4.919980925828125
4.477336814478207
4.653960350157523
4.653960350157523
5.389071729816501
4.653960350157523
3.8066624897703196
5.3230099791384085
5.6240175061873385
4.653960350157523
4.584967478670572
5.117993812416755
4.653960350157523
4.653960350157523
4.948759890378168
4.77912349311153
5.1298987149230735
4.653960350157523
